Umpire,Game_ID,Home/Away,Called Ball/Strike,Pitch_X,Pitch_Y,Pitcher_Hand,Batter_Hand,Pitch_Type,Pitch_Speed
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Strike,35,-30,L,R,SI,95.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,58,-160,L,R,SI,95.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,170,-156,L,R,SI,95.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Strike,-88,-34,L,L,SI,94.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,-58,-186,L,L,SI,94.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,47,-126,L,R,SI,94.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,70,-130,L,R,SI,94.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Strike,129,-60,L,L,CU,75.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,205,-134,L,L,FA,87.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,194,-134,L,L,FA,90.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,76,165,L,R,FA,90.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Strike,-23,-126,R,R,FA,92.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,47,-147,R,R,CH,84.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,205,82,R,L,FA,96.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,-158,17,L,R,SI,93.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,-117,60,L,R,SI,93.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Strike,-82,0,L,R,SI,92.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,-123,-56,L,R,SI,94.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,-141,-39,L,R,SI,94.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Strike,-64,-43,L,R,SI,95.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,5,130,L,L,FA,96.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Strike,-47,65,L,L,FA,95.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Strike,-117,-60,R,R,SL,89.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,194,4,R,L,CH,87.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,-70,134,R,L,FA,98.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,-94,160,R,R,FA,98.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,182,-56,R,R,SL,83.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,170,-65,R,L,FA,97.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,105,-117,R,L,FA,97.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Strike,123,-65,R,R,FA,95.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Strike,70,-56,R,R,FA,97.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,-141,-134,R,R,FA,97.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,-141,-165,R,L,SL,85.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,105,47,R,L,SL,83.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Strike,35,-91,R,L,FA,97.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,147,130,R,R,SL,83.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,200,117,R,R,FA,95.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,47,169,R,R,SL,80.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,-17,-169,R,R,FA,96.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Strike,-100,17,R,R,FA,90.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,94,178,R,L,FA,96.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Strike,70,95,R,L,CH,87.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,147,143,R,L,FA,97.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,-188,52,L,L,FA,96.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,211,4,L,L,FA,96.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Strike,23,95,L,L,FA,95.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,158,104,L,L,FA,97.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,-158,-182,R,R,SL,79.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,94,147,R,R,FA,91.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,-182,-182,R,R,SL,81.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Strike,94,-108,R,R,CH,82.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,-35,121,R,L,FA,93.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Strike,-17,17,R,L,FA,92.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,5,-169,R,L,CH,86.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,-41,-143,R,R,CH,87.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,158,82,R,L,FA,93.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,-47,-152,R,L,CH,85.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,182,-86,R,L,CH,85.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,194,56,R,L,CH,85.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,41,169,R,L,FA,93.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Strike,0,34,R,L,FA,92.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Strike,-35,-60,L,L,CT,90.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,200,-91,L,L,CT,91.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,70,-147,L,R,CH,86.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,-147,78,L,R,FA,97.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,-70,-156,L,R,CT,91.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,88,-186,L,R,CH,87.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Strike,-100,21,L,R,CH,87.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Away,Ball,-52,-139,L,R,CT,91.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Strike,-64,65,R,R,CT,92.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,-135,65,R,L,CT,94.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,11,182,R,L,CT,92.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,5,169,R,L,CT,93.0
Tom Hallion,0a408f5b-3ea6-4500-84d4-d01a56b3f3c2,Home,Ball,170,-169,R,L,FA,94.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,-88,65,L,R,FA,91.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-29,-165,L,R,CH,84.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,23,-43,L,R,FA,92.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,70,-143,L,R,FA,90.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-23,-160,L,R,CH,84.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-129,82,L,R,FA,92.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,-111,-17,L,R,FA,92.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,-47,-47,L,R,FA,93.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,88,-130,L,R,FA,93.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,-135,95,L,R,FA,89.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,47,-4,L,L,FA,89.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,141,56,L,L,FA,90.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,111,-126,L,L,CT,86.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,-141,-121,L,R,FA,90.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,-147,-21,L,R,CU,75.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,-17,73,L,R,FA,91.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,111,4,L,R,FA,93.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,-41,-56,L,R,CH,85.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,82,-95,L,R,FA,92.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-188,17,L,R,CT,90.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-94,-169,L,R,CH,85.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,-117,-73,L,R,FA,90.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,-152,108,L,R,CU,75.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,182,-91,L,L,CU,75.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,105,-56,L,L,CU,75.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,-111,-47,L,L,CU,75.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,-105,-126,L,L,CH,82.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,-123,126,L,L,CU,75.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,194,-52,L,R,FA,91.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,-11,-78,L,R,FA,92.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,5,-152,L,R,CH,83.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-158,17,L,R,CH,86.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,164,0,L,R,FA,93.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-64,186,L,R,FA,93.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,0,-104,L,R,FA,93.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,70,-117,L,R,CH,86.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-117,-139,L,R,CH,86.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,94,82,L,R,FA,92.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,-17,113,L,R,CT,87.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,-117,-65,L,R,FA,91.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,117,100,L,R,FA,90.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,111,73,L,R,FA,92.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,147,-34,L,R,CU,75.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,-11,4,L,R,FA,92.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,129,43,L,R,FA,93.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-147,108,L,R,CH,85.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,129,-86,L,R,FA,94.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,94,-47,L,R,FA,94.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,135,-4,L,R,FA,95.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,0,-117,L,R,FA,94.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-152,78,L,R,CT,89.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,58,21,L,R,FA,90.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,147,-52,L,R,FA,93.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-129,-4,L,R,CH,85.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,-100,-30,L,R,CT,90.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,-141,0,L,R,CH,78.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,-105,86,L,R,FA,89.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,111,78,L,R,FA,90.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,-111,-13,L,R,CT,88.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,-129,73,L,R,CH,74.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,11,-104,L,R,FA,93.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,0,-21,L,L,CT,87.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,-123,-126,L,L,FA,91.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,94,-17,L,L,FA,92.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-152,-108,L,R,CT,89.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,-52,-26,L,R,FA,92.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,70,-126,L,R,FA,93.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,111,-8,L,R,FA,93.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,-52,-69,L,R,CT,89.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,5,-121,L,L,SL,82.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,64,-113,L,R,CU,75.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,123,-91,L,R,FA,91.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,-117,-69,L,R,CT,88.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,-76,-39,L,L,CU,76.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,-111,108,L,L,FA,90.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,64,-160,L,L,FA,92.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,152,134,R,R,FA,94.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,176,165,R,R,FA,95.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,41,113,R,R,FA,94.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,152,113,R,R,FA,94.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,11,139,R,R,FA,92.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,129,0,R,R,FA,95.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,-5,56,R,R,FA,94.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,188,-26,R,R,CH,83.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,-76,-91,R,R,FA,95.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-141,-8,L,R,FA,91.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,88,-91,L,R,FA,92.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-147,-143,L,R,CT,90.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,170,-17,L,L,SL,82.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,-47,-21,R,L,CU,85.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-147,-147,R,L,FA,98.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,-11,104,R,L,CU,86.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,-17,-86,R,L,CU,87.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-117,-95,R,L,FA,98.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,94,113,R,L,FA,99.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,5,4,R,L,SL,86.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,-152,-65,R,R,FA,93.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,-123,-130,R,R,SL,86.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,105,47,R,R,SL,86.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,-147,-108,R,R,SL,86.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,-76,-21,R,L,FA,92.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,-170,-8,R,L,FA,93.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Strike,-111,-39,L,L,SI,92.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,117,-69,L,L,SI,93.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,194,-156,L,L,SL,85.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,41,-47,R,L,CU,81.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,170,113,R,L,SP,89.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,-64,-43,R,R,FA,100.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-11,126,R,R,FA,100.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-29,121,R,R,FA,100.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,147,-56,R,L,SP,88.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Home,Ball,64,143,R,L,CH,86.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,-88,-117,R,R,FA,97.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-147,-39,R,R,CU,87.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Strike,-117,21,R,R,FA,97.0
Kerwin Danley,0af06a7c-55e9-49e2-bf18-ba91e87f112f,Away,Ball,-170,-126,R,R,CU,87.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,188,-17,R,L,FA,95.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Strike,76,-13,R,L,FA,96.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,141,108,R,R,FA,97.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,-135,-160,R,R,SL,89.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,-52,-143,R,R,FA,97.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,182,-21,R,R,FA,97.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,-58,-104,R,R,FA,96.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Strike,123,-65,R,R,FA,96.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,170,-39,R,L,FA,96.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,141,30,R,L,CH,86.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Strike,111,52,R,L,CH,85.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,-170,34,R,L,FA,97.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Strike,-5,108,R,L,FA,92.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Ball,170,-56,R,L,CH,88.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Ball,170,104,R,R,FA,93.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Ball,-147,-117,R,R,SL,84.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Ball,158,73,R,L,CH,86.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Ball,182,-52,R,L,CH,86.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Ball,-147,-152,R,L,SL,82.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Ball,176,95,R,L,CH,86.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Ball,-200,-130,R,R,SL,85.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,-152,43,R,L,CU,79.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Strike,-94,-47,R,L,FA,98.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,158,95,R,R,FA,96.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,5,-156,R,R,SL,88.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,-170,86,R,L,FA,97.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Strike,-70,-4,R,R,SL,82.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Ball,-135,-186,R,R,SL,82.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Strike,70,21,R,L,FA,94.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Ball,-170,-95,R,R,SL,86.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Ball,-147,-147,R,R,SL,83.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Strike,-117,-39,R,R,FA,95.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,158,-134,R,R,FA,96.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,82,156,R,R,FA,95.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,-176,-143,R,R,SL,87.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,123,95,R,R,FA,96.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Away,Ball,141,-47,R,R,FA,95.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Strike,-105,73,R,R,SL,83.0
Mike Muchlinski,0c29784b-96cf-478c-b2b4-5dc59c4dac2f,Home,Ball,-129,73,R,R,CU,78.0
